ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2023-05-19 16:30:01,2023-05-19 16:33:00,179.324,172.31.1.100,8.8.8.8,47328,443,TCP,...AP.SF,0,0,146,13328,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.042,    6.432,   16.225,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:33:00,2023-05-19 16:33:00,0.000,172.31.1.100,116.202.176.26,43822,443,TCP,......S.,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,  152.990,    0.000,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:32:02,2023-05-19 16:33:00,57.534,172.31.1.100,116.202.176.26,50012,443,TCP,...AP.SF,0,0,55,4595,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.141,  153.844,    5.557,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:33:18,2023-05-19 16:33:20,2.645,172.31.1.100,89.38.131.38,57714,443,TCP,...AP.SF,0,0,15,994,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.125,  216.809,    6.197,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:33:05,2023-05-19 16:33:08,2.510,172.31.1.100,89.38.131.38,43728,443,TCP,...AP.SF,0,0,15,994,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.051,  160.745,    4.655,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:33:25,2023-05-19 16:33:39,13.313,146.112.41.2,172.31.1.100,443,45000,TCP,...APRSF,0,0,13,9108,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.031,   80.554,    4.612,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:33:25,2023-05-19 16:33:39,13.314,172.31.1.100,146.112.41.2,45000,443,TCP,...AP.SF,0,0,16,1277,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.031,   80.554,    4.612,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:33:27,2023-05-19 16:34:25,58.592,194.242.2.2,172.31.1.100,443,58026,TCP,...APRSF,0,0,33,7930,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.032,    4.183,    4.443,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:33:11,2023-05-19 16:35:10,119.615,8.8.8.8,172.31.1.100,443,59688,TCP,...AP.S.,0,0,135,22181,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.086,    6.429,   12.295,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:33:27,2023-05-19 16:34:25,58.593,172.31.1.100,194.242.2.2,58026,443,TCP,...AP.SF,0,0,35,3154,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.032,    4.183,    4.443,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:34:33,2023-05-19 16:35:24,50.795,194.242.2.2,172.31.1.100,443,60854,TCP,...APRSF,0,0,27,7894,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.059,    4.297,    5.362,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:35:19,2023-05-19 16:35:35,15.784,8.8.8.8,172.31.1.100,443,59688,TCP,...AP...,0,0,22,2755,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,  327.948,128704.856,    6.563,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:34:33,2023-05-19 16:35:24,50.796,172.31.1.100,194.242.2.2,60854,443,TCP,...AP.SF,0,0,35,3152,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.059,    4.297,    5.362,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:33:11,2023-05-19 16:35:35,144.484,172.31.1.100,8.8.8.8,59688,443,TCP,...AP.S.,0,0,98,9050,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,  327.948,128704.856,    6.563,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:35:25,2023-05-19 16:36:00,35.423,194.242.2.2,172.31.1.100,443,46848,TCP,...APRSF,0,0,19,6940,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.047,    5.744,    4.670,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:35:25,2023-05-19 16:36:00,35.426,172.31.1.100,194.242.2.2,46848,443,TCP,...AP.SF,0,0,23,2026,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.047,    5.744,    4.670,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:36:13,2023-05-19 16:36:41,27.628,194.242.2.2,172.31.1.100,443,46724,TCP,...APRSF,0,0,20,6968,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.088,    4.329,    9.059,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:36:13,2023-05-19 16:36:41,27.629,172.31.1.100,194.242.2.2,46724,443,TCP,...AP.SF,0,0,23,2024,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.088,    4.329,    9.059,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:36:42,2023-05-19 16:36:59,16.517,194.242.2.2,172.31.1.100,443,52540,TCP,...APRSF,0,0,16,6394,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.050,    4.298,    4.275,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:36:42,2023-05-19 16:36:59,16.517,172.31.1.100,194.242.2.2,52540,443,TCP,...AP.SF,0,0,17,1460,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.050,    4.298,    4.275,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:36:59,2023-05-19 16:37:24,25.224,194.242.2.2,172.31.1.100,443,54336,TCP,...APRSF,0,0,16,6606,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.057,    4.596,    4.167,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:36:59,2023-05-19 16:37:24,25.226,172.31.1.100,194.242.2.2,54336,443,TCP,...AP.SF,0,0,19,1649,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.057,    4.596,    4.167,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:37:25,2023-05-19 16:37:35,10.030,194.242.2.2,172.31.1.100,443,58108,TCP,...APRSF,0,0,11,5932,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.033,    4.083,    4.712,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:37:25,2023-05-19 16:37:35,10.031,172.31.1.100,194.242.2.2,58108,443,TCP,...AP.SF,0,0,12,1051,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.033,    4.083,    4.712,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:37:42,2023-05-19 16:38:12,29.843,194.242.2.2,172.31.1.100,443,58732,TCP,...APRSF,0,0,20,6849,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.045,    4.573,    4.436,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:37:42,2023-05-19 16:38:12,29.844,172.31.1.100,194.242.2.2,58732,443,TCP,...AP.SF,0,0,22,1870,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.045,    4.573,    4.436,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:38:16,2023-05-19 16:38:43,26.852,194.242.2.2,172.31.1.100,443,59672,TCP,...APRSF,0,0,17,6647,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.053,    4.618,    4.409,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:38:16,2023-05-19 16:38:43,26.852,172.31.1.100,194.242.2.2,59672,443,TCP,...AP.SF,0,0,21,1837,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.053,    4.618,    4.409,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:38:46,2023-05-19 16:39:02,16.164,194.242.2.2,172.31.1.100,443,55356,TCP,...APRSF,0,0,15,6380,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.082,    4.822,    4.891,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:39:39,2023-05-19 16:40:00,21.419,194.242.2.2,172.31.1.100,443,33128,TCP,...APRSF,0,0,17,6551,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.033,    4.700,    6.307,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:39:19,2023-05-19 16:39:38,18.368,194.242.2.2,172.31.1.100,443,41900,TCP,...APRSF,0,0,14,6204,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.043,    5.825,    4.088,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:39:03,2023-05-19 16:39:13,10.036,194.242.2.2,172.31.1.100,443,51910,TCP,...APRSF,0,0,11,5956,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.059,    4.537,    4.639,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:35:45,2023-05-19 16:40:03,258.320,8.8.8.8,172.31.1.100,443,59688,TCP,...AP...,0,0,302,38652,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,  223.729,    3.643,    4.780,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:38:46,2023-05-19 16:39:02,16.165,172.31.1.100,194.242.2.2,55356,443,TCP,...AP.SF,0,0,17,1459,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.082,    4.822,    4.891,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:39:39,2023-05-19 16:40:00,21.420,172.31.1.100,194.242.2.2,33128,443,TCP,...AP.SF,0,0,21,1709,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.033,    4.700,    6.307,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:39:19,2023-05-19 16:39:38,18.370,172.31.1.100,194.242.2.2,41900,443,TCP,...AP.SF,0,0,16,1303,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.043,    5.825,    4.088,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:39:03,2023-05-19 16:39:13,10.036,172.31.1.100,194.242.2.2,51910,443,TCP,...AP.SF,0,0,12,1051,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.059,    4.537,    4.639,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:35:45,2023-05-19 16:40:03,258.317,172.31.1.100,8.8.8.8,59688,443,TCP,...AP...,0,0,183,16720,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,  223.729,    3.643,    4.780,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:40:13,2023-05-19 16:40:13,0.025,194.242.2.2,172.31.1.100,443,56406,TCP,...AP.S.,0,0,5,5532,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.091,    6.430,    5.249,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:40:04,2023-05-19 16:40:12,8.094,8.8.8.8,172.31.1.100,443,59688,TCP,...AP...,0,0,26,3500,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    4.562,    0.192, 2001.724,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:40:13,2023-05-19 16:40:13,0.027,172.31.1.100,194.242.2.2,56406,443,TCP,...AP.S.,0,0,7,836,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.091,    6.430,    5.249,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:40:04,2023-05-19 16:40:12,8.091,172.31.1.100,8.8.8.8,59688,443,TCP,...AP...,0,0,14,1207,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    4.562,    0.192, 2001.724,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:40:13,2023-05-19 16:40:49,36.756,194.242.2.2,172.31.1.100,443,56406,TCP,...APR.F,0,0,19,1600,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    1.643,    0.050,   46.722,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:40:13,2023-05-19 16:40:49,36.751,172.31.1.100,194.242.2.2,56406,443,TCP,...AP..F,0,0,18,1379,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    1.643,    0.050,   46.722,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:40:54,2023-05-19 16:41:05,11.067,194.242.2.2,172.31.1.100,443,56510,TCP,...APRSF,0,0,12,6112,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.097,    6.264,    4.582,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:40:54,2023-05-19 16:41:05,11.070,172.31.1.100,194.242.2.2,56510,443,TCP,...AP.SF,0,0,15,1271,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.097,    6.264,    4.582,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:41:17,2023-05-19 16:41:33,15.854,194.242.2.2,172.31.1.100,443,48362,TCP,...APRSF,0,0,17,6432,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.039,    5.896,    4.678,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:41:17,2023-05-19 16:41:33,15.857,172.31.1.100,194.242.2.2,48362,443,TCP,...AP.SF,0,0,18,1492,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.039,    5.896,    4.678,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:41:37,2023-05-19 16:42:00,23.283,194.242.2.2,172.31.1.100,443,33028,TCP,...APRSF,0,0,20,6816,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.069,    3.993,    4.818,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:41:37,2023-05-19 16:42:00,23.284,172.31.1.100,194.242.2.2,33028,443,TCP,...AP.SF,0,0,21,1836,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.069,    3.993,    4.818,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:42:18,2023-05-19 16:42:46,28.543,194.242.2.2,172.31.1.100,443,50018,TCP,...APRSF,0,0,21,6980,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.054,   12.967,    4.662,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:42:18,2023-05-19 16:42:46,28.536,172.31.1.100,194.242.2.2,50018,443,TCP,...AP.SF,0,0,25,2089,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.054,   12.967,    4.662,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
